orchestrator_timestamp,launch_index,subprocess_returncode,stdout_json_parsed,command,stderr,orchestrator_error,run_id,timestamp_start,config_id,backend,repetition,is_warmup,seed,n_rows,n_cols,k,memory_measurement_method,memory_poll_interval_ms,t_write_s,t_read_s,t_total_s,size_data_bytes,size_sidecar_bytes,size_total_bytes,peak_rss_write_MB,peak_rss_read_MB,peak_ram_total_MB,fidelity_method,fidelity_pass,fidelity_detail,status,notes,artifact_kept,artifact_path,hostname,expected_dataset_fingerprint,manifest,exception_type,exception_message,traceback
2026-04-16T00:04:08.313798Z,59,0,True,C:\Users\sebam\miniconda3\envs\multisource-flows\python.exe C:\projects\pylondrina\experiments\persistence_formats\run_one.py --config C5 --backend feather --warmup 0 --rep 3 --seed 20260415 --artifacts-root C:\projects\pylondrina\data\experiments\persistence_formats\artifacts_tmp --keep-artifact 0 --memory-poll-interval-ms 10 --read-strict 0 --parquet-compression snappy --feather-compression lz4,,,20260416T000320929297Z__C5__feather__rep3,2026-04-16T00:03:20.929281Z,C5,feather,3,False,20260415,1000000,156,10,psutil.Process().memory_info().rss polling,10,2.2328451,1.4734337,3.7062788,586170058,51353,586221411,2253.101562,3005.824219,3005.824219,column_fingerprint,True,"{""shape_match"": true, ""columns_order_match"": true, ""dtypes_match"": true, ""dataset_fingerprint_match"": true, ""n_mismatched_columns"": 0}",PASS,[],False,,DESKTOP-4EPK98V,fb36895206494df7b88d00d0a9cda5f96280cd52e9e911c17a8d64e2c2a5934f,,,,
2026-04-16T00:04:55.290300Z,60,0,True,C:\Users\sebam\miniconda3\envs\multisource-flows\python.exe C:\projects\pylondrina\experiments\persistence_formats\run_one.py --config C5 --backend feather --warmup 0 --rep 4 --seed 20260415 --artifacts-root C:\projects\pylondrina\data\experiments\persistence_formats\artifacts_tmp --keep-artifact 0 --memory-poll-interval-ms 10 --read-strict 0 --parquet-compression snappy --feather-compression lz4,,,20260416T000409284063Z__C5__feather__rep4,2026-04-16T00:04:09.284047Z,C5,feather,4,False,20260415,1000000,156,10,psutil.Process().memory_info().rss polling,10,2.2296282,1.4863767,3.7160049,586170058,51353,586221411,2190.214844,3007.339844,3007.339844,column_fingerprint,True,"{""shape_match"": true, ""columns_order_match"": true, ""dtypes_match"": true, ""dataset_fingerprint_match"": true, ""n_mismatched_columns"": 0}",PASS,[],False,,DESKTOP-4EPK98V,fb36895206494df7b88d00d0a9cda5f96280cd52e9e911c17a8d64e2c2a5934f,,,,
2026-04-16T00:05:08.737310Z,61,0,True,C:\Users\sebam\miniconda3\envs\multisource-flows\python.exe C:\projects\pylondrina\experiments\persistence_formats\run_one.py --config C6 --backend parquet --warmup 1 --rep 0 --seed 20260415 --artifacts-root C:\projects\pylondrina\data\experiments\persistence_formats\artifacts_tmp --keep-artifact 0 --memory-poll-interval-ms 10 --read-strict 0 --parquet-compression snappy --feather-compression lz4,,,20260416T000456247185Z__C6__parquet__warmup,2026-04-16T00:04:56.247169Z,C6,parquet,0,True,20260415,200000,156,1000,psutil.Process().memory_info().rss polling,10,2.680685,0.4183125,3.0989975,135633461,193899,135827360,476.871094,695.582031,695.582031,column_fingerprint,True,"{""shape_match"": true, ""columns_order_match"": true, ""dtypes_match"": true, ""dataset_fingerprint_match"": true, ""n_mismatched_columns"": 0}",PASS,[],False,,DESKTOP-4EPK98V,2f733085a0fe0a639337acf6d127af8004355bd4647b9c8070eb7ac2e28d4e35,,,,
2026-04-16T00:05:21.685261Z,62,0,True,C:\Users\sebam\miniconda3\envs\multisource-flows\python.exe C:\projects\pylondrina\experiments\persistence_formats\run_one.py --config C6 --backend parquet --warmup 0 --rep 0 --seed 20260415 --artifacts-root C:\projects\pylondrina\data\experiments\persistence_formats\artifacts_tmp --keep-artifact 0 --memory-poll-interval-ms 10 --read-strict 0 --parquet-compression snappy --feather-compression lz4,,,20260416T000509689469Z__C6__parquet__rep0,2026-04-16T00:05:09.689454Z,C6,parquet,0,False,20260415,200000,156,1000,psutil.Process().memory_info().rss polling,10,2.7178166,0.4217919,3.1396085,135633461,193895,135827356,504.558594,701.710938,701.710938,column_fingerprint,True,"{""shape_match"": true, ""columns_order_match"": true, ""dtypes_match"": true, ""dataset_fingerprint_match"": true, ""n_mismatched_columns"": 0}",PASS,[],False,,DESKTOP-4EPK98V,2f733085a0fe0a639337acf6d127af8004355bd4647b9c8070eb7ac2e28d4e35,,,,
2026-04-16T00:05:34.548240Z,63,0,True,C:\Users\sebam\miniconda3\envs\multisource-flows\python.exe C:\projects\pylondrina\experiments\persistence_formats\run_one.py --config C6 --backend parquet --warmup 0 --rep 1 --seed 20260415 --artifacts-root C:\projects\pylondrina\data\experiments\persistence_formats\artifacts_tmp --keep-artifact 0 --memory-poll-interval-ms 10 --read-strict 0 --parquet-compression snappy --feather-compression lz4,,,20260416T000522647443Z__C6__parquet__rep1,2026-04-16T00:05:22.647427Z,C6,parquet,1,False,20260415,200000,156,1000,psutil.Process().memory_info().rss polling,10,2.638576,0.4161952,3.0547712,135633461,193895,135827356,486.28125,701.703125,701.703125,column_fingerprint,True,"{""shape_match"": true, ""columns_order_match"": true, ""dtypes_match"": true, ""dataset_fingerprint_match"": true, ""n_mismatched_columns"": 0}",PASS,[],False,,DESKTOP-4EPK98V,2f733085a0fe0a639337acf6d127af8004355bd4647b9c8070eb7ac2e28d4e35,,,,
2026-04-16T00:05:47.129257Z,64,0,True,C:\Users\sebam\miniconda3\envs\multisource-flows\python.exe C:\projects\pylondrina\experiments\persistence_formats\run_one.py --config C6 --backend parquet --warmup 0 --rep 2 --seed 20260415 --artifacts-root C:\projects\pylondrina\data\experiments\persistence_formats\artifacts_tmp --keep-artifact 0 --memory-poll-interval-ms 10 --read-strict 0 --parquet-compression snappy --feather-compression lz4,,,20260416T000535521606Z__C6__parquet__rep2,2026-04-16T00:05:35.521590Z,C6,parquet,2,False,20260415,200000,156,1000,psutil.Process().memory_info().rss polling,10,2.6438485,0.4218018,3.0656503,135633461,193895,135827356,478.273438,700.015625,700.015625,column_fingerprint,True,"{""shape_match"": true, ""columns_order_match"": true, ""dtypes_match"": true, ""dataset_fingerprint_match"": true, ""n_mismatched_columns"": 0}",PASS,[],False,,DESKTOP-4EPK98V,2f733085a0fe0a639337acf6d127af8004355bd4647b9c8070eb7ac2e28d4e35,,,,
2026-04-16T00:06:00.084122Z,65,0,True,C:\Users\sebam\miniconda3\envs\multisource-flows\python.exe C:\projects\pylondrina\experiments\persistence_formats\run_one.py --config C6 --backend parquet --warmup 0 --rep 3 --seed 20260415 --artifacts-root C:\projects\pylondrina\data\experiments\persistence_formats\artifacts_tmp --keep-artifact 0 --memory-poll-interval-ms 10 --read-strict 0 --parquet-compression snappy --feather-compression lz4,,,20260416T000548085763Z__C6__parquet__rep3,2026-04-16T00:05:48.085748Z,C6,parquet,3,False,20260415,200000,156,1000,psutil.Process().memory_info().rss polling,10,2.6840342,0.4221643,3.1061985,135633461,193895,135827356,472.726562,695.601562,695.601562,column_fingerprint,True,"{""shape_match"": true, ""columns_order_match"": true, ""dtypes_match"": true, ""dataset_fingerprint_match"": true, ""n_mismatched_columns"": 0}",PASS,[],False,,DESKTOP-4EPK98V,2f733085a0fe0a639337acf6d127af8004355bd4647b9c8070eb7ac2e28d4e35,,,,
2026-04-16T00:06:13.080045Z,66,0,True,C:\Users\sebam\miniconda3\envs\multisource-flows\python.exe C:\projects\pylondrina\experiments\persistence_formats\run_one.py --config C6 --backend parquet --warmup 0 --rep 4 --seed 20260415 --artifacts-root C:\projects\pylondrina\data\experiments\persistence_formats\artifacts_tmp --keep-artifact 0 --memory-poll-interval-ms 10 --read-strict 0 --parquet-compression snappy --feather-compression lz4,,,20260416T000601049295Z__C6__parquet__rep4,2026-04-16T00:06:01.049280Z,C6,parquet,4,False,20260415,200000,156,1000,psutil.Process().memory_info().rss polling,10,2.5855884,0.4267702,3.0123586,135633461,193895,135827356,487.972656,700.378906,700.378906,column_fingerprint,True,"{""shape_match"": true, ""columns_order_match"": true, ""dtypes_match"": true, ""dataset_fingerprint_match"": true, ""n_mismatched_columns"": 0}",PASS,[],False,,DESKTOP-4EPK98V,2f733085a0fe0a639337acf6d127af8004355bd4647b9c8070eb7ac2e28d4e35,,,,
2026-04-16T00:06:23.572188Z,67,0,True,C:\Users\sebam\miniconda3\envs\multisource-flows\python.exe C:\projects\pylondrina\experiments\persistence_formats\run_one.py --config C6 --backend feather --warmup 1 --rep 0 --seed 20260415 --artifacts-root C:\projects\pylondrina\data\experiments\persistence_formats\artifacts_tmp --keep-artifact 0 --memory-poll-interval-ms 10 --read-strict 0 --parquet-compression snappy --feather-compression lz4,,,20260416T000614028227Z__C6__feather__warmup,2026-04-16T00:06:14.028211Z,C6,feather,0,True,20260415,200000,156,1000,psutil.Process().memory_info().rss polling,10,0.5037098,0.3018427,0.8055525,117303914,193917,117497831,486.230469,680.894531,680.894531,column_fingerprint,True,"{""shape_match"": true, ""columns_order_match"": true, ""dtypes_match"": true, ""dataset_fingerprint_match"": true, ""n_mismatched_columns"": 0}",PASS,[],False,,DESKTOP-4EPK98V,2f733085a0fe0a639337acf6d127af8004355bd4647b9c8070eb7ac2e28d4e35,,,,
2026-04-16T00:06:34.151440Z,68,0,True,C:\Users\sebam\miniconda3\envs\multisource-flows\python.exe C:\projects\pylondrina\experiments\persistence_formats\run_one.py --config C6 --backend feather --warmup 0 --rep 0 --seed 20260415 --artifacts-root C:\projects\pylondrina\data\experiments\persistence_formats\artifacts_tmp --keep-artifact 0 --memory-poll-interval-ms 10 --read-strict 0 --parquet-compression snappy --feather-compression lz4,,,20260416T000624536635Z__C6__feather__rep0,2026-04-16T00:06:24.536620Z,C6,feather,0,False,20260415,200000,156,1000,psutil.Process().memory_info().rss polling,10,0.5011954,0.3068978,0.8080932,117303914,193913,117497827,492.136719,681.722656,681.722656,column_fingerprint,True,"{""shape_match"": true, ""columns_order_match"": true, ""dtypes_match"": true, ""dataset_fingerprint_match"": true, ""n_mismatched_columns"": 0}",PASS,[],False,,DESKTOP-4EPK98V,2f733085a0fe0a639337acf6d127af8004355bd4647b9c8070eb7ac2e28d4e35,,,,
2026-04-16T00:06:45.184505Z,69,0,True,C:\Users\sebam\miniconda3\envs\multisource-flows\python.exe C:\projects\pylondrina\experiments\persistence_formats\run_one.py --config C6 --backend feather --warmup 0 --rep 1 --seed 20260415 --artifacts-root C:\projects\pylondrina\data\experiments\persistence_formats\artifacts_tmp --keep-artifact 0 --memory-poll-interval-ms 10 --read-strict 0 --parquet-compression snappy --feather-compression lz4,,,20260416T000635103638Z__C6__feather__rep1,2026-04-16T00:06:35.103622Z,C6,feather,1,False,20260415,200000,156,1000,psutil.Process().memory_info().rss polling,10,0.5027873,0.2968383,0.7996256,117303914,193913,117497827,505.648438,677.375,677.375,column_fingerprint,True,"{""shape_match"": true, ""columns_order_match"": true, ""dtypes_match"": true, ""dataset_fingerprint_match"": true, ""n_mismatched_columns"": 0}",PASS,[],False,,DESKTOP-4EPK98V,2f733085a0fe0a639337acf6d127af8004355bd4647b9c8070eb7ac2e28d4e35,,,,
2026-04-16T00:06:55.735789Z,70,0,True,C:\Users\sebam\miniconda3\envs\multisource-flows\python.exe C:\projects\pylondrina\experiments\persistence_formats\run_one.py --config C6 --backend feather --warmup 0 --rep 2 --seed 20260415 --artifacts-root C:\projects\pylondrina\data\experiments\persistence_formats\artifacts_tmp --keep-artifact 0 --memory-poll-interval-ms 10 --read-strict 0 --parquet-compression snappy --feather-compression lz4,,,20260416T000646134814Z__C6__feather__rep2,2026-04-16T00:06:46.134798Z,C6,feather,2,False,20260415,200000,156,1000,psutil.Process().memory_info().rss polling,10,0.5022637,0.3048913,0.807155,117303914,193913,117497827,489.933594,681.128906,681.128906,column_fingerprint,True,"{""shape_match"": true, ""columns_order_match"": true, ""dtypes_match"": true, ""dataset_fingerprint_match"": true, ""n_mismatched_columns"": 0}",PASS,[],False,,DESKTOP-4EPK98V,2f733085a0fe0a639337acf6d127af8004355bd4647b9c8070eb7ac2e28d4e35,,,,
2026-04-16T00:07:06.757496Z,71,0,True,C:\Users\sebam\miniconda3\envs\multisource-flows\python.exe C:\projects\pylondrina\experiments\persistence_formats\run_one.py --config C6 --backend feather --warmup 0 --rep 3 --seed 20260415 --artifacts-root C:\projects\pylondrina\data\experiments\persistence_formats\artifacts_tmp --keep-artifact 0 --memory-poll-interval-ms 10 --read-strict 0 --parquet-compression snappy --feather-compression lz4,,,20260416T000656699008Z__C6__feather__rep3,2026-04-16T00:06:56.698992Z,C6,feather,3,False,20260415,200000,156,1000,psutil.Process().memory_info().rss polling,10,0.5074517,0.3044227,0.8118744,117303914,193913,117497827,480.320312,673.796875,673.796875,column_fingerprint,True,"{""shape_match"": true, ""columns_order_match"": true, ""dtypes_match"": true, ""dataset_fingerprint_match"": true, ""n_mismatched_columns"": 0}",PASS,[],False,,DESKTOP-4EPK98V,2f733085a0fe0a639337acf6d127af8004355bd4647b9c8070eb7ac2e28d4e35,,,,
2026-04-16T00:07:17.614035Z,72,0,True,C:\Users\sebam\miniconda3\envs\multisource-flows\python.exe C:\projects\pylondrina\experiments\persistence_formats\run_one.py --config C6 --backend feather --warmup 0 --rep 4 --seed 20260415 --artifacts-root C:\projects\pylondrina\data\experiments\persistence_formats\artifacts_tmp --keep-artifact 0 --memory-poll-interval-ms 10 --read-strict 0 --parquet-compression snappy --feather-compression lz4,,,20260416T000707702455Z__C6__feather__rep4,2026-04-16T00:07:07.702440Z,C6,feather,4,False,20260415,200000,156,1000,psutil.Process().memory_info().rss polling,10,0.508698,0.3055767,0.8142747,117303914,193913,117497827,509.84375,676.703125,676.703125,column_fingerprint,True,"{""shape_match"": true, ""columns_order_match"": true, ""dtypes_match"": true, ""dataset_fingerprint_match"": true, ""n_mismatched_columns"": 0}",PASS,[],False,,DESKTOP-4EPK98V,2f733085a0fe0a639337acf6d127af8004355bd4647b9c8070eb7ac2e28d4e35,,,,
2026-04-16T00:07:30.698104Z,73,0,True,C:\Users\sebam\miniconda3\envs\multisource-flows\python.exe C:\projects\pylondrina\experiments\persistence_formats\run_one.py --config C7 --backend parquet --warmup 1 --rep 0 --seed 20260415 --artifacts-root C:\projects\pylondrina\data\experiments\persistence_formats\artifacts_tmp --keep-artifact 0 --memory-poll-interval-ms 10 --read-strict 0 --parquet-compression snappy --feather-compression lz4,,,20260416T000718579165Z__C7__parquet__warmup,2026-04-16T00:07:18.579149Z,C7,parquet,0,True,20260415,200000,156,10000,psutil.Process().memory_info().rss polling,10,2.7672789,0.4381939,3.2054728,136218846,1489900,137708746,479.5625,707.96875,707.96875,column_fingerprint,True,"{""shape_match"": true, ""columns_order_match"": true, ""dtypes_match"": true, ""dataset_fingerprint_match"": true, ""n_mismatched_columns"": 0}",PASS,[],False,,DESKTOP-4EPK98V,16caee5ebfb3e42dd1ea21e1f27afdd72fc784bb07bdde2d88657df79c51fbd5,,,,
2026-04-16T00:07:43.687335Z,74,0,True,C:\Users\sebam\miniconda3\envs\multisource-flows\python.exe C:\projects\pylondrina\experiments\persistence_formats\run_one.py --config C7 --backend parquet --warmup 0 --rep 0 --seed 20260415 --artifacts-root C:\projects\pylondrina\data\experiments\persistence_formats\artifacts_tmp --keep-artifact 0 --memory-poll-interval-ms 10 --read-strict 0 --parquet-compression snappy --feather-compression lz4,,,20260416T000731661719Z__C7__parquet__rep0,2026-04-16T00:07:31.661703Z,C7,parquet,0,False,20260415,200000,156,10000,psutil.Process().memory_info().rss polling,10,2.6973799,0.430931,3.1283109,136218846,1489896,137708742,475.230469,703.082031,703.082031,column_fingerprint,True,"{""shape_match"": true, ""columns_order_match"": true, ""dtypes_match"": true, ""dataset_fingerprint_match"": true, ""n_mismatched_columns"": 0}",PASS,[],False,,DESKTOP-4EPK98V,16caee5ebfb3e42dd1ea21e1f27afdd72fc784bb07bdde2d88657df79c51fbd5,,,,
2026-04-16T00:07:56.593056Z,75,0,True,C:\Users\sebam\miniconda3\envs\multisource-flows\python.exe C:\projects\pylondrina\experiments\persistence_formats\run_one.py --config C7 --backend parquet --warmup 0 --rep 1 --seed 20260415 --artifacts-root C:\projects\pylondrina\data\experiments\persistence_formats\artifacts_tmp --keep-artifact 0 --memory-poll-interval-ms 10 --read-strict 0 --parquet-compression snappy --feather-compression lz4,,,20260416T000744636740Z__C7__parquet__rep1,2026-04-16T00:07:44.636723Z,C7,parquet,1,False,20260415,200000,156,10000,psutil.Process().memory_info().rss polling,10,2.7806566,0.4308952,3.2115518,136218846,1489896,137708742,477.359375,707.007812,707.007812,column_fingerprint,True,"{""shape_match"": true, ""columns_order_match"": true, ""dtypes_match"": true, ""dataset_fingerprint_match"": true, ""n_mismatched_columns"": 0}",PASS,[],False,,DESKTOP-4EPK98V,16caee5ebfb3e42dd1ea21e1f27afdd72fc784bb07bdde2d88657df79c51fbd5,,,,
2026-04-16T00:08:09.650811Z,76,0,True,C:\Users\sebam\miniconda3\envs\multisource-flows\python.exe C:\projects\pylondrina\experiments\persistence_formats\run_one.py --config C7 --backend parquet --warmup 0 --rep 2 --seed 20260415 --artifacts-root C:\projects\pylondrina\data\experiments\persistence_formats\artifacts_tmp --keep-artifact 0 --memory-poll-interval-ms 10 --read-strict 0 --parquet-compression snappy --feather-compression lz4,,,20260416T000757536660Z__C7__parquet__rep2,2026-04-16T00:07:57.536644Z,C7,parquet,2,False,20260415,200000,156,10000,psutil.Process().memory_info().rss polling,10,2.715715,0.426884,3.142599,136218846,1489896,137708742,480.289062,707.683594,707.683594,column_fingerprint,True,"{""shape_match"": true, ""columns_order_match"": true, ""dtypes_match"": true, ""dataset_fingerprint_match"": true, ""n_mismatched_columns"": 0}",PASS,[],False,,DESKTOP-4EPK98V,16caee5ebfb3e42dd1ea21e1f27afdd72fc784bb07bdde2d88657df79c51fbd5,,,,
2026-04-16T00:08:22.719544Z,77,0,True,C:\Users\sebam\miniconda3\envs\multisource-flows\python.exe C:\projects\pylondrina\experiments\persistence_formats\run_one.py --config C7 --backend parquet --warmup 0 --rep 3 --seed 20260415 --artifacts-root C:\projects\pylondrina\data\experiments\persistence_formats\artifacts_tmp --keep-artifact 0 --memory-poll-interval-ms 10 --read-strict 0 --parquet-compression snappy --feather-compression lz4,,,20260416T000810607916Z__C7__parquet__rep3,2026-04-16T00:08:10.607900Z,C7,parquet,3,False,20260415,200000,156,10000,psutil.Process().memory_info().rss polling,10,2.7490849,0.4420072,3.1910921,136218846,1489896,137708742,481.210938,706.699219,706.699219,column_fingerprint,True,"{""shape_match"": true, ""columns_order_match"": true, ""dtypes_match"": true, ""dataset_fingerprint_match"": true, ""n_mismatched_columns"": 0}",PASS,[],False,,DESKTOP-4EPK98V,16caee5ebfb3e42dd1ea21e1f27afdd72fc784bb07bdde2d88657df79c51fbd5,,,,
2026-04-16T00:08:35.984891Z,78,0,True,C:\Users\sebam\miniconda3\envs\multisource-flows\python.exe C:\projects\pylondrina\experiments\persistence_formats\run_one.py --config C7 --backend parquet --warmup 0 --rep 4 --seed 20260415 --artifacts-root C:\projects\pylondrina\data\experiments\persistence_formats\artifacts_tmp --keep-artifact 0 --memory-poll-interval-ms 10 --read-strict 0 --parquet-compression snappy --feather-compression lz4,,,20260416T000823678138Z__C7__parquet__rep4,2026-04-16T00:08:23.678122Z,C7,parquet,4,False,20260415,200000,156,10000,psutil.Process().memory_info().rss polling,10,2.7337525,0.4371978,3.1709503,136218846,1489896,137708742,530.457031,707.933594,707.933594,column_fingerprint,True,"{""shape_match"": true, ""columns_order_match"": true, ""dtypes_match"": true, ""dataset_fingerprint_match"": true, ""n_mismatched_columns"": 0}",PASS,[],False,,DESKTOP-4EPK98V,16caee5ebfb3e42dd1ea21e1f27afdd72fc784bb07bdde2d88657df79c51fbd5,,,,
2026-04-16T00:08:46.479926Z,79,0,True,C:\Users\sebam\miniconda3\envs\multisource-flows\python.exe C:\projects\pylondrina\experiments\persistence_formats\run_one.py --config C7 --backend feather --warmup 1 --rep 0 --seed 20260415 --artifacts-root C:\projects\pylondrina\data\experiments\persistence_formats\artifacts_tmp --keep-artifact 0 --memory-poll-interval-ms 10 --read-strict 0 --parquet-compression snappy --feather-compression lz4,,,20260416T000836940600Z__C7__feather__warmup,2026-04-16T00:08:36.940584Z,C7,feather,0,True,20260415,200000,156,10000,psutil.Process().memory_info().rss polling,10,0.5201091,0.3158225,0.8359316,117583730,1489918,119073648,520.472656,690.011719,690.011719,column_fingerprint,True,"{""shape_match"": true, ""columns_order_match"": true, ""dtypes_match"": true, ""dataset_fingerprint_match"": true, ""n_mismatched_columns"": 0}",PASS,[],False,,DESKTOP-4EPK98V,16caee5ebfb3e42dd1ea21e1f27afdd72fc784bb07bdde2d88657df79c51fbd5,,,,
2026-04-16T00:08:56.798498Z,80,0,True,C:\Users\sebam\miniconda3\envs\multisource-flows\python.exe C:\projects\pylondrina\experiments\persistence_formats\run_one.py --config C7 --backend feather --warmup 0 --rep 0 --seed 20260415 --artifacts-root C:\projects\pylondrina\data\experiments\persistence_formats\artifacts_tmp --keep-artifact 0 --memory-poll-interval-ms 10 --read-strict 0 --parquet-compression snappy --feather-compression lz4,,,20260416T000847426299Z__C7__feather__rep0,2026-04-16T00:08:47.426283Z,C7,feather,0,False,20260415,200000,156,10000,psutil.Process().memory_info().rss polling,10,0.5190523,0.3198947,0.838947,117583730,1489914,119073644,509.785156,690.703125,690.703125,column_fingerprint,True,"{""shape_match"": true, ""columns_order_match"": true, ""dtypes_match"": true, ""dataset_fingerprint_match"": true, ""n_mismatched_columns"": 0}",PASS,[],False,,DESKTOP-4EPK98V,16caee5ebfb3e42dd1ea21e1f27afdd72fc784bb07bdde2d88657df79c51fbd5,,,,
2026-04-16T00:09:09.122068Z,81,0,True,C:\Users\sebam\miniconda3\envs\multisource-flows\python.exe C:\projects\pylondrina\experiments\persistence_formats\run_one.py --config C7 --backend feather --warmup 0 --rep 1 --seed 20260415 --artifacts-root C:\projects\pylondrina\data\experiments\persistence_formats\artifacts_tmp --keep-artifact 0 --memory-poll-interval-ms 10 --read-strict 0 --parquet-compression snappy --feather-compression lz4,,,20260416T000858444130Z__C7__feather__rep1,2026-04-16T00:08:58.444064Z,C7,feather,1,False,20260415,200000,156,10000,psutil.Process().memory_info().rss polling,10,0.517582,0.3215328,0.8391148,117583730,1489914,119073644,482.667969,688.039062,688.039062,column_fingerprint,True,"{""shape_match"": true, ""columns_order_match"": true, ""dtypes_match"": true, ""dataset_fingerprint_match"": true, ""n_mismatched_columns"": 0}",PASS,[],False,,DESKTOP-4EPK98V,16caee5ebfb3e42dd1ea21e1f27afdd72fc784bb07bdde2d88657df79c51fbd5,,,,
2026-04-16T00:09:19.679007Z,82,0,True,C:\Users\sebam\miniconda3\envs\multisource-flows\python.exe C:\projects\pylondrina\experiments\persistence_formats\run_one.py --config C7 --backend feather --warmup 0 --rep 2 --seed 20260415 --artifacts-root C:\projects\pylondrina\data\experiments\persistence_formats\artifacts_tmp --keep-artifact 0 --memory-poll-interval-ms 10 --read-strict 0 --parquet-compression snappy --feather-compression lz4,,,20260416T000910078716Z__C7__feather__rep2,2026-04-16T00:09:10.078698Z,C7,feather,2,False,20260415,200000,156,10000,psutil.Process().memory_info().rss polling,10,0.519412,0.3162187,0.8356307,117583730,1489914,119073644,482.972656,680.007812,680.007812,column_fingerprint,True,"{""shape_match"": true, ""columns_order_match"": true, ""dtypes_match"": true, ""dataset_fingerprint_match"": true, ""n_mismatched_columns"": 0}",PASS,[],False,,DESKTOP-4EPK98V,16caee5ebfb3e42dd1ea21e1f27afdd72fc784bb07bdde2d88657df79c51fbd5,,,,
2026-04-16T00:09:30.371607Z,83,0,True,C:\Users\sebam\miniconda3\envs\multisource-flows\python.exe C:\projects\pylondrina\experiments\persistence_formats\run_one.py --config C7 --backend feather --warmup 0 --rep 3 --seed 20260415 --artifacts-root C:\projects\pylondrina\data\experiments\persistence_formats\artifacts_tmp --keep-artifact 0 --memory-poll-interval-ms 10 --read-strict 0 --parquet-compression snappy --feather-compression lz4,,,20260416T000920637145Z__C7__feather__rep3,2026-04-16T00:09:20.637130Z,C7,feather,3,False,20260415,200000,156,10000,psutil.Process().memory_info().rss polling,10,0.5209348,0.3208289,0.8417637,117583730,1489914,119073644,518.726562,689.25,689.25,column_fingerprint,True,"{""shape_match"": true, ""columns_order_match"": true, ""dtypes_match"": true, ""dataset_fingerprint_match"": true, ""n_mismatched_columns"": 0}",PASS,[],False,,DESKTOP-4EPK98V,16caee5ebfb3e42dd1ea21e1f27afdd72fc784bb07bdde2d88657df79c51fbd5,,,,
2026-04-16T00:09:41.225119Z,84,0,True,C:\Users\sebam\miniconda3\envs\multisource-flows\python.exe C:\projects\pylondrina\experiments\persistence_formats\run_one.py --config C7 --backend feather --warmup 0 --rep 4 --seed 20260415 --artifacts-root C:\projects\pylondrina\data\experiments\persistence_formats\artifacts_tmp --keep-artifact 0 --memory-poll-interval-ms 10 --read-strict 0 --parquet-compression snappy --feather-compression lz4,,,20260416T000931323864Z__C7__feather__rep4,2026-04-16T00:09:31.323849Z,C7,feather,4,False,20260415,200000,156,10000,psutil.Process().memory_info().rss polling,10,0.5183259,0.3218913,0.8402172,117583730,1489914,119073644,506.257812,688.585938,688.585938,column_fingerprint,True,"{""shape_match"": true, ""columns_order_match"": true, ""dtypes_match"": true, ""dataset_fingerprint_match"": true, ""n_mismatched_columns"": 0}",PASS,[],False,,DESKTOP-4EPK98V,16caee5ebfb3e42dd1ea21e1f27afdd72fc784bb07bdde2d88657df79c51fbd5,,,,
2026-04-16T00:10:58.566166Z,85,0,True,C:\Users\sebam\miniconda3\envs\multisource-flows\python.exe C:\projects\pylondrina\experiments\persistence_formats\run_one.py --config C8 --backend parquet --warmup 1 --rep 0 --seed 20260415 --artifacts-root C:\projects\pylondrina\data\experiments\persistence_formats\artifacts_tmp --keep-artifact 0 --memory-poll-interval-ms 10 --read-strict 0 --parquet-compression snappy --feather-compression lz4,,,20260416T000942182926Z__C8__parquet__warmup,2026-04-16T00:09:42.182910Z,C8,parquet,0,True,20260415,1000000,256,10,psutil.Process().memory_info().rss polling,10,10.2837654,2.7628099,13.0465753,802382166,79169,802461335,3411.179688,4556.621094,4556.621094,column_fingerprint,True,"{""shape_match"": true, ""columns_order_match"": true, ""dtypes_match"": true, ""dataset_fingerprint_match"": true, ""n_mismatched_columns"": 0}",PASS,[],False,,DESKTOP-4EPK98V,ec28f3789f430afd7deb484708d1860087f170d718493955397593890553c914,,,,
2026-04-16T00:12:15.970635Z,86,0,True,C:\Users\sebam\miniconda3\envs\multisource-flows\python.exe C:\projects\pylondrina\experiments\persistence_formats\run_one.py --config C8 --backend parquet --warmup 0 --rep 0 --seed 20260415 --artifacts-root C:\projects\pylondrina\data\experiments\persistence_formats\artifacts_tmp --keep-artifact 0 --memory-poll-interval-ms 10 --read-strict 0 --parquet-compression snappy --feather-compression lz4,,,20260416T001059517702Z__C8__parquet__rep0,2026-04-16T00:10:59.517687Z,C8,parquet,0,False,20260415,1000000,256,10,psutil.Process().memory_info().rss polling,10,10.5218337,2.6380036,13.1598373,802382166,79165,802461331,3430.804688,4557.042969,4557.042969,column_fingerprint,True,"{""shape_match"": true, ""columns_order_match"": true, ""dtypes_match"": true, ""dataset_fingerprint_match"": true, ""n_mismatched_columns"": 0}",PASS,[],False,,DESKTOP-4EPK98V,ec28f3789f430afd7deb484708d1860087f170d718493955397593890553c914,,,,
